box_id,ok,inf_S,max_subdivision_depth,elapsed_seconds,lambda1_lower,lambda2_upper
12000,1,1.36387643626272848e+00,2,2.08478943660000004e+04,7.94851318417463126e+00,1.23928810939488177e+01
12048,1,9.79422871513133231e+00,1,2.08824183599999997e+04,7.96114165040097710e+00,1.24585723398775343e+01
12096,1,9.90096238445084253e+00,1,2.09614887339999987e+04,8.22789952047201112e+00,1.19838722971228577e+01
12144,1,1.17933781654680203e+01,1,2.10403519789999991e+04,8.10661431597097781e+00,1.21919424166365786e+01
12192,1,1.08644229831793382e+00,1,2.10747828269999991e+04,7.95054916405234380e+00,1.23607628589344412e+01
12240,1,5.43567221761410480e+00,1,2.11332522480000007e+04,8.23591089712313895e+00,1.19220133736817449e+01
12288,1,1.56946740130643576e+01,1,2.12129865849999987e+04,8.14542256586267399e+00,1.20764327361949544e+01
12336,1,1.46741465382260188e+01,2,2.16021037370000013e+04,7.98515007380243880e+00,1.22571266673104926e+01
12384,1,2.20199330824648349e+01,1,2.16811061020000016e+04,8.29261148533508496e+00,1.17884005812290678e+01
12432,1,1.20456183869383153e+01,1,2.17612140540000000e+04,8.20028215207268119e+00,1.19538001734578323e+01
12480,1,1.14694372574512826e+01,2,2.21521844480000000e+04,8.04270586697542633e+00,1.21295401084919607e+01
12528,1,1.25574369620462534e+00,2,2.25422200860000012e+04,8.19336120685539449e+00,1.18028974931578343e+01
12576,1,4.57042354172023124e+00,1,2.26211192510000001e+04,8.27317649805806887e+00,1.18322704898569135e+01
12624,1,6.22809358356514053e+00,1,2.26554665099999984e+04,8.12794366265931956e+00,1.19812159414846580e+01
12672,1,1.83490781127145866e+01,2,2.30443526710000006e+04,8.29521899116645933e+00,1.16397147801274361e+01
12720,1,8.88664233376662338e+00,1,2.31028077679999988e+04,8.35518350583828351e+00,1.17270748606422011e+01
12768,1,1.03298183364813809e+01,0,2.31170117549999995e+04,8.22901465298242663e+00,1.18351836862479463e+01
12816,1,1.93239582917131543e+01,1,2.31514854779999987e+04,8.40818454356402079e+00,1.14823829746176305e+01
12864,1,9.59113982551372857e+00,0,2.31656894759999996e+04,8.31028407343101883e+00,1.17785949165942085e+01
12912,1,5.18265709395773086e+01,0,2.31798654190000016e+04,8.31991341201715962e+00,1.17260058296901999e+01
12960,1,4.21338469798349280e+01,0,2.31940467830000016e+04,8.50958572241264299e+00,1.13587065576840001e+01
13008,1,4.52256972466282292e+00,0,2.32082387769999987e+04,8.29114548955061714e+00,1.18098220549441830e+01
13056,1,4.68278297246053441e+01,0,2.32224414939999988e+04,8.30012062427216257e+00,1.17596182775881353e+01
13104,1,4.21326024990780894e+01,0,2.32366314219999986e+04,8.50958301160282282e+00,1.13587092804303698e+01
13152,1,1.56945971896396088e+01,1,2.33153875389999994e+04,8.33367702937245269e+00,1.17791367093896646e+01
13200,1,2.36830225112689163e+00,0,2.33296236739999986e+04,8.20857969527676445e+00,1.18930705474995015e+01
13248,1,1.93231126129488473e+01,1,2.33641130540000013e+04,8.40818311664416740e+00,1.14823843448591170e+01
13296,1,1.46538378185145035e+01,1,2.34442668569999987e+04,8.25297710921071825e+00,1.18969932240552208e+01
13344,1,1.12844599068665730e+01,1,2.34787993319999987e+04,8.11775423573159749e+00,1.20452372062025308e+01
13392,1,1.83474543637387626e+01,2,2.38689871710000007e+04,8.29521714841544977e+00,1.16397166243018280e+01
13440,1,7.74617811368207754e+00,1,2.39492028570000002e+04,8.18526649472222800e+00,1.20241463280322467e+01
13488,1,2.87141487225521530e+00,1,2.39838408530000015e+04,8.04477811056899306e+00,1.21904226670801048e+01
13536,1,1.25147380855531765e+00,2,2.43746622600000010e+04,8.19335254243244826e+00,1.18029063265166823e+01
13584,1,1.37636295343105246e+01,1,2.44546995910000005e+04,8.13516258171813789e+00,1.21483756826922615e+01
13632,1,7.33112835105412586e+00,1,2.44890972790000014e+04,7.99315814726093876e+00,1.23169820738856348e+01
13680,1,2.20167564091610153e+01,1,2.45672097979999999e+04,8.29260737431782857e+00,1.17884019047695006e+01
13728,1,5.69338512560982224e-01,1,2.46454026709999998e+04,8.09909982645281623e+00,1.22631345330545063e+01
13776,1,2.23392005257206137e+01,1,2.46796560720000016e+04,7.96008354569851306e+00,1.24220122898118017e+01
13824,1,5.43322996019365689e+00,1,2.47377185940000018e+04,8.23590793021531020e+00,1.19220141328162619e+01
